"","STUDY_ID_PLOT","duration_plot","richness_change","Jbeta","Jtu","Jne","scaleacc_25","e","e_2","e_5","e_25","e_50","e_75","e_100","e_hpd","e_hpd2","e_hpd5","e_hpd25","e_hpd50","e_hpd75","e_hpd100","STUDY_ID","PLOT","START_YEAR","END_YEAR","duration","TAXA","LATITUDE","LONGITUDE","AREA_SQ_KM","NUMBER_OF_SAMPLES","ABUNDANCE_TYPE","AB_BIO","BIOMASS_TYPE","PROTECTED_AREA","cell","duration_plot_center","area_center","hpd_q","scalehpd_25"
"722",722,10,1,0.28,0.25,0.03,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","198",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"723",723,10,0,0.25,0.25,0,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","199",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"724",724,10,-1,0.294117647058824,0.25,0.0441176470588235,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","2",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"725",725,10,4,0.352941176470588,0.153846153846154,0.199095022624434,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","20",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"726",726,10,1,0.1875,0.133333333333333,0.0541666666666667,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","200",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"727",727,10,-1,0.166666666666667,0.117647058823529,0.0490196078431372,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","201",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"728",728,10,-3,0.142857142857143,0,0.142857142857143,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","202",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"729",729,10,0,0.235294117647059,0.235294117647059,0,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","203",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"730",730,10,0,0,0,0,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","204",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"731",731,10,-4,0.4,0.181818181818182,0.218181818181818,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","205",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"732",732,10,-2,0.5,0.428571428571429,0.0714285714285714,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","206",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"733",733,10,0,0.222222222222222,0.222222222222222,0,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","207",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"734",734,10,-2,0.363636363636364,0.222222222222222,0.141414141414141,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","208",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"735",735,10,0,0.142857142857143,0.142857142857143,0,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","209",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"736",736,10,0,0.19047619047619,0.19047619047619,0,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","21",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"737",737,10,-2,0.347826086956522,0.285714285714286,0.062111801242236,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","210",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"738",738,10,0,0.19047619047619,0.19047619047619,0,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","211",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"739",739,10,-1,0.28,0.25,0.03,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","212",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"740",740,10,-3,0.318181818181818,0.210526315789474,0.107655502392344,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","213",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"741",741,10,3,0.28,0.181818181818182,0.0981818181818182,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","214",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"742",742,10,0,0,0,0,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","215",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"743",743,10,1,0.0666666666666667,0,0.0666666666666667,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","216",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"744",744,10,3,0.304347826086957,0.2,0.104347826086957,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","217",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"745",745,10,1,0.0625,0,0.0625,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","218",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"746",746,10,-3,0.238095238095238,0.111111111111111,0.126984126984127,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","219",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"747",747,10,-1,0.05,0,0.05,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","22",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"748",748,10,-1,0.0588235294117647,0,0.0588235294117647,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","220",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"749",749,10,-1,0.0909090909090909,0,0.0909090909090909,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","221",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"750",750,10,-3,0.333333333333333,0.222222222222222,0.111111111111111,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","222",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"751",751,10,-1,0.0588235294117647,0,0.0588235294117647,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","223",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"752",752,10,-2,0.0952380952380952,0,0.0952380952380952,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","224",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"753",753,10,-4,0.19047619047619,0,0.19047619047619,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","225",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"754",754,10,-2,0.125,0,0.125,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","226",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"755",755,10,-1,0.0769230769230769,0,0.0769230769230769,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","227",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"756",756,10,-2,0.25,0.142857142857143,0.107142857142857,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","228",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"757",757,10,-3,0.125,0,0.125,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","229",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"758",758,10,1,0.0714285714285714,0,0.0714285714285714,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","23",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"759",759,10,-2,0.166666666666667,0,0.166666666666667,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","230",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"760",760,10,-1,0.2,0.142857142857143,0.0571428571428571,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","231",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"761",761,10,-1,0.333333333333333,0.25,0.0833333333333333,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","232",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"762",762,10,0,0.4,0.4,0,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","233",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
"763",763,10,-2,0.2,0.111111111111111,0.0888888888888889,0.996108646951334,43,31.625,39.48,32.4899030694669,33.6015317948201,32.1552310999642,32.3248576180636,1.82550132274628,3.55860367417336,4.13051239725202,39.1863176698551,49.2797990182639,63.8369714374986,57.7634667687981,"302","234",2002,2011,9,"Terrestrial plants",-22.379,-49.6803,0.32,768,"Count","A",NA,TRUE,"3209389",-9.10400829302004,-1226234.87660289,"Moderate",0.00387935121387595
